sokakid,sokakkod,sokakname,district_id,durum
434159,,575. (Sokak),50280,1
434160,,576. (Sokak),50280,1
951605,,576/1. (Sokak),50280,1
434161,,577. (Sokak),50280,1
434162,,578. (Sokak),50280,1
935807,,579. (Sokak),50280,1
267077,,BAHARDERE (Cadde),50280,1
267078,,BAHARİYE (Cadde),50280,1
667489,,ÇOBAN MUSTAFAPAŞA (Cadde),50280,1
954954,,D-100 KARAYOLU (Cadde),50280,1
448687,,GÜMÜŞPALA (Cadde),50280,1
267080,,İSTANBUL (Cadde),50280,1
52277381,,SOMA MADEN ŞEHİTLERİ (Bulvar),50280,1
267081,,ŞEHİT HALİL KAMIŞ (Cadde),50280,1
267065,,ŞEHİT KADİR KASA (Sokak),50280,1
667488,,TOPÇULAR (Cadde),50280,1
267079,,YENİ BAĞDAT (Cadde),50280,1
15984420,,1805/4. (Sokak),958066,1
292655,,4101. (Sokak),958066,1
267573,,4102. (Sokak),958066,1
763722,,4103. (Sokak),958066,1
82640,,4104. (Sokak),958066,1
763727,,4105. (Sokak),958066,1
82637,,4106. (Sokak),958066,1
82641,,4107. (Sokak),958066,1
763726,,4108. (Sokak),958066,1
292658,,4120. (Sokak),958066,1
763724,,4121. (Sokak),958066,1
82642,,4122. (Sokak),958066,1
82639,,4123. (Sokak),958066,1
82638,,4124. (Sokak),958066,1
763728,,4125. (Sokak),958066,1
763729,,4126. (Sokak),958066,1
75776161,,4127. (Sokak),958066,1
292657,,4140. (Sokak),958066,1
766816,,4141. (Sokak),958066,1
713919400,,4142. (Sokak),958066,1
900907050,,4150. (Sokak),958066,1
492551510,,4151. (Sokak),958066,1
954962,,D-100 KARAYOLU (Cadde),958066,1
292656,,DENİZ (Cadde),958066,1
763723,,GAZİ DEDE (Cadde),958066,1
896016,,GEDİZ(OSB'DE KALIYOR) (Sokak),958066,1
887217,,GÜNEY YANYOL (Cadde),958066,1
953509,,İZMİT-İSTANBUL OTOBAN (Bulvar),958066,1
200389150,,KUZEY MARMARA OTOYOLU (Bulvar),958066,1
763725,,MUALLİM KÖY (Cadde),958066,1
766817,,YENİ KUYU(OSB'DE KALIYOR) (Sokak),958066,1
765415,,3344. (Sokak),874503,1
299313,,4301. (Sokak),874503,1
299314,,4302. (Sokak),874503,1
299315,,4303. (Sokak),874503,1
299317,,4304. (Sokak),874503,1
299318,,4305. (Sokak),874503,1
78782,,4306. (Sokak),874503,1
765080,,4307. (Sokak),874503,1
765079,,4308. (Sokak),874503,1
868903,,4309. (Sokak),874503,1
200410,,4320. (Sokak),874503,1
44116051,,4321. (Sokak),874503,1
200411,,4330. (Sokak),874503,1
862774,,4331. (Sokak),874503,1
879130,,4332. (Sokak),874503,1
765082,,4333. (Sokak),874503,1
765412,,4334. (Sokak),874503,1
765413,,4335. (Sokak),874503,1
765414,,4336. (Sokak),874503,1
879131,,4337. (Sokak),874503,1
200412,,4338. (Sokak),874503,1
200413,,4341. (Sokak),874503,1
200414,,GÜLBEN (Cadde),874503,1
299316,,SANCAK (Cadde),874503,1
31183668,,ŞİLE (Cadde),874503,1
200415,,YAYLADERE (Cadde),874503,1
343600,,4501. (Sokak),133876,1
434433,,4502. (Sokak),133876,1
434434,,4504. (Sokak),133876,1
70396817,,4505. (Sokak),133876,1
211382,,4506. (Sokak),133876,1
674511040,,4506/1. (Sokak),133876,1
845457,,4508. (Sokak),133876,1
211535,,4509. (Sokak),133876,1
343602,,4510. (Sokak),133876,1
343603,,4511. (Sokak),133876,1
343604,,4512. (Sokak),133876,1
211536,,4513. (Sokak),133876,1
199244,,4514. (Sokak),133876,1
369879,,4515. (Sokak),133876,1
369907,,4516. (Sokak),133876,1
843533,,4517. (Sokak),133876,1
199237,,4518. (Sokak),133876,1
866663,,4519. (Sokak),133876,1
270277,,4520. (Sokak),133876,1
766394,,4521. (Sokak),133876,1
767218,,4522. (Sokak),133876,1
270278,,4523. (Sokak),133876,1
199243,,4524. (Sokak),133876,1
270279,,4525. (Sokak),133876,1
767217,,4526. (Sokak),133876,1
270276,,4527. (Sokak),133876,1
752904,,4528. (Sokak),133876,1
767216,,4529. (Sokak),133876,1
767232,,4530. (Sokak),133876,1
767229,,4531. (Sokak),133876,1
767233,,4532. (Sokak),133876,1
767231,,4533. (Sokak),133876,1
767212,,4534. (Sokak),133876,1
767213,,4535. (Sokak),133876,1
766393,,4536. (Sokak),133876,1
767228,,4537. (Sokak),133876,1
767215,,4538. (Sokak),133876,1
457118,,4539. (Sokak),133876,1
199238,,4540. (Sokak),133876,1
767236,,4541. (Sokak),133876,1
343605,,4542. (Sokak),133876,1
434436,,4543. (Sokak),133876,1
434435,,4544. (Sokak),133876,1
767223,,4545. (Sokak),133876,1
270280,,4546. (Sokak),133876,1
199241,,4547. (Sokak),133876,1
767235,,4548. (Sokak),133876,1
199245,,4550. (Sokak),133876,1
767237,,4551. (Sokak),133876,1
767224,,4552. (Sokak),133876,1
767225,,4553. (Sokak),133876,1
767234,,4560. (Sokak),133876,1
847317,,4570. (Sokak),133876,1
853746760,,4571. (Sokak),133876,1
767221,,BALLIKAYALAR (Cadde),133876,1
767219,,ÇİFTLİK (Cadde),133876,1
767238,,D-100 KARAYOLU (Cadde),133876,1
934596,,ELMACIK DERE YOLU (Sokak),133876,1
953140,,İZMİT-İSTANBUL OTOBAN (Bulvar),133876,1
766288,,KÖMÜRCÜOĞLU (Cadde),133876,1
573900641,,KUZEY MARMARA OTOYOLU (Bulvar),133876,1
766392,,ŞEHIT AYHAN ÜLGER (Cadde),133876,1
369908,,TAVŞANLI ATATÜRK (Cadde),133876,1
859222,,YENİ BAĞDAT (Cadde),133876,1
273216,,2166. (Sokak),50288,1
448140,,401. (Sokak),50288,1
273217,,402. (Sokak),50288,1
273218,,403. (Sokak),50288,1
273219,,404. (Sokak),50288,1
448141,,405. (Sokak),50288,1
273220,,405/1. (Sokak),50288,1
273221,,405/2. (Sokak),50288,1
448142,,405/3. (Sokak),50288,1
705928,,405/4. (Sokak),50288,1
705932,,405/5. (Sokak),50288,1
705935,,405/6. (Sokak),50288,1
273222,,406. (Sokak),50288,1
273223,,406/1. (Sokak),50288,1
273224,,407. (Sokak),50288,1
448143,,407/1. (Sokak),50288,1
273225,,407/2. (Sokak),50288,1
273226,,408. (Sokak),50288,1
273227,,408/1. (Sokak),50288,1
327191,,408/2. (Sokak),50288,1
327189,,408/3. (Sokak),50288,1
448144,,409. (Sokak),50288,1
273228,,409/1. (Sokak),50288,1
705330,,409/2. (Sokak),50288,1
273229,,410. (Sokak),50288,1
448145,,410/1. (Sokak),50288,1
273230,,411. (Sokak),50288,1
273231,,411/1. (Sokak),50288,1
273232,,412. (Sokak),50288,1
448146,,412/1. (Sokak),50288,1
273233,,413. (Sokak),50288,1
273234,,413/1. (Sokak),50288,1
701461,,413/2. (Sokak),50288,1
273235,,414. (Sokak),50288,1
448147,,414/1. (Sokak),50288,1
714456,,414/2. (Sokak),50288,1
273236,,415. (Sokak),50288,1
273237,,416. (Sokak),50288,1
273238,,417. (Sokak),50288,1
448148,,417/1. (Sokak),50288,1
273239,,418. (Sokak),50288,1
839909,,418/1. (Sokak),50288,1
273240,,419. (Sokak),50288,1
448149,,420. (Sokak),50288,1
273241,,420/1. (Sokak),50288,1
273242,,421. (Sokak),50288,1
273243,,422. (Sokak),50288,1
448150,,423. (Sokak),50288,1
273244,,423/1. (Sokak),50288,1
273245,,424. (Sokak),50288,1
448151,,425. (Sokak),50288,1
273246,,426. (Sokak),50288,1
444076,,427. (Sokak),50288,1
276061,,428. (Sokak),50288,1
276062,,428/1. (Sokak),50288,1
444077,,429. (Sokak),50288,1
276063,,430. (Sokak),50288,1
276064,,431. (Sokak),50288,1
276065,,431/1. (Sokak),50288,1
444078,,432. (Sokak),50288,1
473737,,432/1. (Sokak),50288,1
276066,,433. (Sokak),50288,1
276067,,434. (Sokak),50288,1
276068,,435. (Sokak),50288,1
365016,,436. (Sokak),50288,1
444079,,437. (Sokak),50288,1
276069,,438. (Sokak),50288,1
276070,,439. (Sokak),50288,1
444080,,440. (Sokak),50288,1
365017,,441. (Sokak),50288,1
276071,,442. (Sokak),50288,1
276072,,443. (Sokak),50288,1
276073,,444. (Sokak),50288,1
444081,,445. (Sokak),50288,1
365018,,446. (Sokak),50288,1
276074,,447. (Sokak),50288,1
276075,,447/1. (Sokak),50288,1
444082,,448. (Sokak),50288,1
365019,,449. (Sokak),50288,1
276076,,450. (Sokak),50288,1
276077,,451. (Sokak),50288,1
276078,,452. (Sokak),50288,1
444083,,453. (Sokak),50288,1
473738,,454. (Sokak),50288,1
396574,,454/1. (Sokak),50288,1
396579,,454/2. (Sokak),50288,1
276079,,455. (Sokak),50288,1
276080,,455/1. (Sokak),50288,1
444084,,455/2. (Sokak),50288,1
276081,,455/3. (Sokak),50288,1
698579,,455/4. (Sokak),50288,1
365020,,456. (Sokak),50288,1
697406,,456/1. (Sokak),50288,1
276082,,457. (Sokak),50288,1
276083,,458. (Sokak),50288,1
700796,,458/1. (Sokak),50288,1
444085,,459. (Sokak),50288,1
696361,,459/1. (Sokak),50288,1
276084,,460. (Sokak),50288,1
365021,,460/1. (Sokak),50288,1
276085,,460/2. (Sokak),50288,1
88847,,460/3. (Sokak),50288,1
276086,,461. (Sokak),50288,1
444086,,461/1. (Sokak),50288,1
276087,,461/2. (Sokak),50288,1
860067,,461/3. (Sokak),50288,1
365022,,462. (Sokak),50288,1
276088,,463. (Sokak),50288,1
444087,,464. (Sokak),50288,1
276089,,465. (Sokak),50288,1
452977,,465/1. (Sokak),50288,1
276090,,465/2. (Sokak),50288,1
276091,,466. (Sokak),50288,1
444088,,467. (Sokak),50288,1
276092,,468. (Sokak),50288,1
276093,,469. (Sokak),50288,1
365023,,470. (Sokak),50288,1
276094,,471. (Sokak),50288,1
444089,,472. (Sokak),50288,1
276095,,473. (Sokak),50288,1
365024,,474. (Sokak),50288,1
276096,,ANADOLU (Cadde),50288,1
444090,,ANKARA (Cadde),50288,1
822803,,FİKRİ ALTIOKKA (Cadde),50288,1
273212,,GÜNDOĞAN (Cadde),50288,1
448139,,SELİMPAŞA (Cadde),50288,1
273215,,ŞEHİT MEHMET KARTAL (Cadde),50288,1
273213,,TEVFİK FİKRET (Cadde),50288,1
273214,,YILDIRIM BEYAZIT (Cadde),50288,1
442751,,2334/1. (Sokak),50268,1
749136,,1806/1. (Sokak),50270,1
425839,,1806/2. (Sokak),50270,1
853421,,2250. (Sokak),50268,1
269287,,2301. (Sokak),50268,1
439407,,2301/1. (Sokak),50268,1
692637,,2301/2. (Sokak),50268,1
120722,,2301/3. (Sokak),50268,1
269288,,2302. (Sokak),50268,1
692641,,2302/1. (Sokak),50268,1
269289,,2303. (Sokak),50268,1
269290,,2304. (Sokak),50268,1
439408,,2304/1. (Sokak),50268,1
269291,,2305. (Sokak),50268,1
692660,,2305/1. (Sokak),50268,1
269292,,2306. (Sokak),50268,1
688332,,2306/1. (Sokak),50268,1
439409,,2307. (Sokak),50268,1
269293,,2308. (Sokak),50268,1
269294,,2309. (Sokak),50268,1
269295,,2310. (Sokak),50268,1
692699,,2310/1. (Sokak),50268,1
439410,,2311. (Sokak),50268,1
269296,,2311/1. (Sokak),50268,1
269297,,2311/2. (Sokak),50268,1
269298,,2312. (Sokak),50268,1
269305,,2312/1. (Sokak),50268,1
697101,,2313/2. (Sokak),50268,1
269300,,2314. (Sokak),50268,1
439412,,2315. (Sokak),50268,1
269301,,2316. (Sokak),50268,1
363013,,2316/1. (Sokak),50268,1
269302,,2316/2. (Sokak),50268,1
269303,,2316/3. (Sokak),50268,1
697123,,2316/4. (Sokak),50268,1
834261,,2316/5. (Sokak),50268,1
439413,,2317. (Sokak),50268,1
692806,,2317/1. (Sokak),50268,1
363014,,2318. (Sokak),50268,1
269304,,2319. (Sokak),50268,1
269306,,2320. (Sokak),50268,1
439414,,2321. (Sokak),50268,1
363015,,2322. (Sokak),50268,1
269307,,2323. (Sokak),50268,1
690547,,2324/1. (Sokak),50268,1
269253,,2325. (Sokak),50268,1
860552,,2325/1. (Sokak),50268,1
269254,,2326. (Sokak),50268,1
688093,,2326/1. (Sokak),50268,1
442749,,2327. (Sokak),50268,1
732863,,2327/1. (Sokak),50268,1
732868,,2327/2. (Sokak),50268,1
269255,,2328. (Sokak),50268,1
269256,,2329. (Sokak),50268,1
732878,,2329/1. (Sokak),50268,1
208338,,2330. (Sokak),50268,1
269257,,2331. (Sokak),50268,1
442750,,2331/1. (Sokak),50268,1
269258,,2332. (Sokak),50268,1
269259,,2333. (Sokak),50268,1
269260,,2334. (Sokak),50268,1
293427,,2334/10. (Sokak),50268,1
269261,,2334/2. (Sokak),50268,1
269262,,2334/3. (Sokak),50268,1
209098,,2334/4. (Sokak),50268,1
209101,,2334/5. (Sokak),50268,1
209109,,2334/6. (Sokak),50268,1
293423,,2334/7. (Sokak),50268,1
293424,,2334/8. (Sokak),50268,1
209115,,2334/9. (Sokak),50268,1
269263,,2335/1. (Sokak),50268,1
733263,,2335/3. (Sokak),50268,1
733264,,2335/4. (Sokak),50268,1
733265,,2335/5. (Sokak),50268,1
733266,,2335/6. (Sokak),50268,1
269264,,2336. (Sokak),50268,1
269265,,2337. (Sokak),50268,1
54494,,2337/1. (Sokak),50268,1
442753,,2338. (Sokak),50268,1
269266,,2339. (Sokak),50268,1
442754,,2340. (Sokak),50268,1
269267,,2341. (Sokak),50268,1
269268,,2342. (Sokak),50268,1
269269,,2343. (Sokak),50268,1
442755,,2343/1. (Sokak),50268,1
54511,,2343/2. (Sokak),50268,1
269270,,2344. (Sokak),50268,1
733267,,2344/1. (Sokak),50268,1
269271,,2345. (Sokak),50268,1
269272,,2346. (Sokak),50268,1
269273,,2347. (Sokak),50268,1
202064,,2347/1. (Sokak),50268,1
269274,,2348. (Sokak),50268,1
732745,,2348/1. (Sokak),50268,1
208365,,2349. (Sokak),50268,1
269275,,2350. (Sokak),50268,1
442756,,2351. (Sokak),50268,1
269276,,2352. (Sokak),50268,1
269277,,2353. (Sokak),50268,1
442757,,2354. (Sokak),50268,1
198168,,2354/1. (Sokak),50268,1
158271,,2355. (Sokak),50268,1
185258,,2355/1. (Sokak),50268,1
269278,,2356. (Sokak),50268,1
269279,,2357. (Sokak),50268,1
269280,,2358. (Sokak),50268,1
442758,,2359. (Sokak),50268,1
269281,,2360. (Sokak),50268,1
269282,,2361. (Sokak),50268,1
733278,,56/1. (Sokak),50268,1
442759,,ADEM YAVUZ (Cadde),50268,1
269286,,İSTİKLAL (Cadde),50268,1
269283,,KARACAOĞLAN (Cadde),50268,1
692766,,KAYI BOYU (Cadde),50268,1
269284,,MİMAR SİNAN (Cadde),50268,1
891763,,NECIP FAZIL (Cadde),50268,1
891762,,OSMAN GAZİ (Cadde),50268,1
154858,,UĞUR MUMCU (Cadde),50268,1
269285,,ÜMİT KAFTANCI (Cadde),50268,1
692760,,YAVUZ SULTAN SELİM (Cadde),50268,1
749261,,YENİ BAĞDAT (Cadde),50268,1
439406,,YILDIRIM (Cadde),50268,1
452507,,1801. (Sokak),50270,1
268999,,1802. (Sokak),50270,1
365496,,1802/1. (Sokak),50270,1
269000,,1803. (Sokak),50270,1
752635,,1803/1. (Sokak),50270,1
269001,,1803/2. (Sokak),50270,1
754542,,1803/3. (Sokak),50270,1
269002,,1804. (Sokak),50270,1
418077,,1804/2. (Sokak),50270,1
418078,,1804/3. (Sokak),50270,1
418076,,1804/4. (Sokak),50270,1
418079,,1804/5. (Sokak),50270,1
452508,,1805. (Sokak),50270,1
752636,,1805/1. (Sokak),50270,1
423569,,1805/2. (Sokak),50270,1
423570,,1805/3. (Sokak),50270,1
423571,,1805/4. (Sokak),50270,1
423572,,1805/5. (Sokak),50270,1
269003,,1806. (Sokak),50270,1
749137,,1806/3. (Sokak),50270,1
752617,,1807. (Sokak),50270,1
749138,,1807/1. (Sokak),50270,1
269004,,1808. (Sokak),50270,1
755820,,1808/1. (Sokak),50270,1
424030,,1808/2. (Sokak),50270,1
856705,,1808/3. (Sokak),50270,1
446682,,1809. (Sokak),50270,1
190555,,1809/1. (Sokak),50270,1
190556,,1809/2. (Sokak),50270,1
269005,,1810. (Sokak),50270,1
190557,,1810/1. (Sokak),50270,1
269006,,1811. (Sokak),50270,1
413375,,1811/1. (Sokak),50270,1
269007,,1812. (Sokak),50270,1
424027,,1812/1. (Sokak),50270,1
752643,,1813. (Sokak),50270,1
446683,,1814. (Sokak),50270,1
269008,,1815. (Sokak),50270,1
424028,,1815/1. (Sokak),50270,1
752651,,1816. (Sokak),50270,1
269670750,,1816/1. (Sokak),50270,1
424035,,1816/3. (Sokak),50270,1
752650,,1816/4. (Sokak),50270,1
856707,,1817/1. (Sokak),50270,1
269009,,1818. (Sokak),50270,1
752644,,1818/1. (Sokak),50270,1
446684,,1819. (Sokak),50270,1
752649,,1819/1. (Sokak),50270,1
269010,,1819/3. (Sokak),50270,1
423567,,1819/4. (Sokak),50270,1
269011,,1820. (Sokak),50270,1
752647,,1820/1. (Sokak),50270,1
752648,,1820/2. (Sokak),50270,1
424034,,1820/3. (Sokak),50270,1
423579,,1820/4. (Sokak),50270,1
269012,,1821. (Sokak),50270,1
446685,,1822. (Sokak),50270,1
424033,,1822/1. (Sokak),50270,1
269013,,1823. (Sokak),50270,1
424032,,1823/1. (Sokak),50270,1
755509,,1823/2. (Sokak),50270,1
269014,,1824. (Sokak),50270,1
752646,,1824/1. (Sokak),50270,1
446686,,1825. (Sokak),50270,1
269015,,1826. (Sokak),50270,1
424031,,1826/1. (Sokak),50270,1
78125,,1826/2. (Sokak),50270,1
269016,,1827. (Sokak),50270,1
876106,,1827/1. (Sokak),50270,1
269017,,1828. (Sokak),50270,1
752645,,1829. (Sokak),50270,1
446687,,1829/1. (Sokak),50270,1
269018,,1830. (Sokak),50270,1
269019,,1831. (Sokak),50270,1
269020,,1832. (Sokak),50270,1
269387,,1833. (Sokak),50270,1
452017,,1834. (Sokak),50270,1
363388,,1835. (Sokak),50270,1
269388,,1836. (Sokak),50270,1
269389,,1837. (Sokak),50270,1
914056,,1837/1. (Sokak),50270,1
829058,,1838. (Sokak),50270,1
452018,,1839. (Sokak),50270,1
269390,,1840. (Sokak),50270,1
856709,,1840/1. (Sokak),50270,1
752652,,1841. (Sokak),50270,1
363389,,1842. (Sokak),50270,1
751650,,1843. (Sokak),50270,1
439824,,1843/1. (Sokak),50270,1
269391,,1844. (Sokak),50270,1
452019,,1845. (Sokak),50270,1
752653,,1846. (Sokak),50270,1
269392,,1847. (Sokak),50270,1
752004,,1847/1. (Sokak),50270,1
752654,,1848. (Sokak),50270,1
269393,,1849. (Sokak),50270,1
423580,,1849/1. (Sokak),50270,1
423581,,1850. (Sokak),50270,1
269394,,1851. (Sokak),50270,1
473755,,1852. (Sokak),50270,1
452020,,1853. (Sokak),50270,1
752658,,1853/1. (Sokak),50270,1
269395,,1854. (Sokak),50270,1
752659,,1854/1. (Sokak),50270,1
269396,,1855. (Sokak),50270,1
856710,,1855/1. (Sokak),50270,1
423582,,1855/2. (Sokak),50270,1
752657,,1855/3. (Sokak),50270,1
856711,,1855/4. (Sokak),50270,1
452021,,1856. (Sokak),50270,1
363390,,1857. (Sokak),50270,1
856712,,1858. (Sokak),50270,1
752656,,1859. (Sokak),50270,1
269397,,1860. (Sokak),50270,1
752232,,AHMET PEMBEGÜLLÜ (Bulvar),50270,1
269398,,ANİBAL (Cadde),50270,1
448741,,BARIŞ (Cadde),50270,1
954944,,D-100 KARAYOLU (Cadde),50270,1
363391,,DR.ZEKİ ACAR (Cadde),50270,1
269399,,EZGİ (Cadde),50270,1
759941,,GÜNEY YANYOL (Cadde),50270,1
270621,,HAYRİ MACAR (Cadde),50270,1
270622,,KOŞU YOLU (Cadde),50270,1
952678,,TERMİNAL (Cadde),50270,1
269063,,2201. (Sokak),50272,1
446703,,2202. (Sokak),50272,1
269064,,2203. (Sokak),50272,1
639968,,2203/1. (Sokak),50272,1
269065,,2204. (Sokak),50272,1
446704,,2205. (Sokak),50272,1
643395,,2205/1. (Sokak),50272,1
269066,,2206. (Sokak),50272,1
269067,,2207. (Sokak),50272,1
269068,,2207/1. (Sokak),50272,1
446705,,2207/2. (Sokak),50272,1
269069,,2207/3. (Sokak),50272,1
269070,,2208. (Sokak),50272,1
269071,,2208/1. (Sokak),50272,1
643402,,2208/2. (Sokak),50272,1
446706,,2209. (Sokak),50272,1
269072,,2209/1. (Sokak),50272,1
269073,,2209/2. (Sokak),50272,1
644350,,2209/3. (Sokak),50272,1
446707,,2210. (Sokak),50272,1
269074,,2211. (Sokak),50272,1
269075,,2211/1. (Sokak),50272,1
669517,,2211/2. (Sokak),50272,1
446708,,2212. (Sokak),50272,1
473758,,2212/1. (Sokak),50272,1
269076,,2212/2. (Sokak),50272,1
269077,,2212/3. (Sokak),50272,1
269078,,2212/4. (Sokak),50272,1
446709,,2212/5. (Sokak),50272,1
672107,,2212/6. (Sokak),50272,1
669676,,2212/7. (Sokak),50272,1
269079,,2213. (Sokak),50272,1
669680,,2213/1. (Sokak),50272,1
672123,,2213/2. (Sokak),50272,1
363408,,2214. (Sokak),50272,1
269080,,2215. (Sokak),50272,1
269081,,2216. (Sokak),50272,1
446710,,2216/1. (Sokak),50272,1
363409,,2217. (Sokak),50272,1
269082,,2218. (Sokak),50272,1
269083,,2219. (Sokak),50272,1
446711,,2220. (Sokak),50272,1
671445,,2220/1. (Sokak),50272,1
269084,,2221. (Sokak),50272,1
363410,,2222. (Sokak),50272,1
269085,,2222/1. (Sokak),50272,1
676845,,2222/2. (Sokak),50272,1
668589,,2222/3. (Sokak),50272,1
269086,,2223. (Sokak),50272,1
676855,,2223/1. (Sokak),50272,1
446712,,2224. (Sokak),50272,1
473759,,2224/1. (Sokak),50272,1
269087,,2225. (Sokak),50272,1
269088,,2225/1. (Sokak),50272,1
269089,,2226. (Sokak),50272,1
446713,,2227. (Sokak),50272,1
269090,,2228. (Sokak),50272,1
269091,,2229. (Sokak),50272,1
269092,,2230. (Sokak),50272,1
269093,,2231. (Sokak),50272,1
827629,,2231/1. (Sokak),50272,1
676873,,2231/2. (Sokak),50272,1
269094,,2232. (Sokak),50272,1
365288,,2233. (Sokak),50272,1
446714,,2234. (Sokak),50272,1
667476,,2235. (Sokak),50272,1
600171260,,2237. (Sokak),50272,1
669368,,2238. (Sokak),50272,1
669370,,2239. (Sokak),50272,1
669372,,2240. (Sokak),50272,1
668802,,2241. (Sokak),50272,1
265206760,,2249. (Sokak),50272,1
669377,,2250. (Sokak),50272,1
425515,,2252. (Sokak),50272,1
752386,,2253. (Sokak),50272,1
752384,,2254. (Sokak),50272,1
425514,,2255. (Sokak),50272,1
857068,,2256. (Sokak),50272,1
752388,,2257. (Sokak),50272,1
857069,,2258. (Sokak),50272,1
857070,,2258/1. (Sokak),50272,1
857071,,2259. (Sokak),50272,1
857067,,2260. (Sokak),50272,1
857072,,2261. (Sokak),50272,1
857073,,2262. (Sokak),50272,1
857074,,2263. (Sokak),50272,1
834260,,2334/9. (Sokak),50272,1
856014,,2346. (Sokak),50272,1
827157,,2349. (Sokak),50272,1
856791,,BAYRAMOĞLU (Cadde),50272,1
834636,,BURAK REİS (Cadde),50272,1
954960,,D-100 KARAYOLU (Cadde),50272,1
752393,,GÜNEY YANYOL (Cadde),50272,1
752639,,İSTANBUL (Cadde),50272,1
270358,,İSTİKLAL (Cadde),50272,1
887376,,KORHAN (Sokak),50272,1
270355,,KÖROĞLU (Cadde),50272,1
270354,,KUBİLAY (Cadde),50272,1
446715,,MİMAR SİNAN (Cadde),50272,1
887377,,NAZ (Sokak),50272,1
667477,,NECIP FAZIL (Cadde),50272,1
752383,,ŞİŞECAM YOLU (Sokak),50272,1
270357,,ÜMİT KAFTANCI (Cadde),50272,1
365289,,YAVUZ SULTAN SELİM (Cadde),50272,1
761215,,YENİ BAĞDAT (Cadde),50272,1
270356,,YILDIRIM (Cadde),50272,1
429117,,1492/7. (Sokak),593764,1
22516249,,3001. (Sokak),593764,1
429119,,3002. (Sokak),593764,1
429120,,3003. (Sokak),593764,1
429121,,3004. (Sokak),593764,1
429122,,3005. (Sokak),593764,1
775932,,3006. (Sokak),593764,1
283591,,3007. (Sokak),593764,1
429152,,3008. (Sokak),593764,1
208454,,3009. (Sokak),593764,1
208455,,3010. (Sokak),593764,1
420409,,3011. (Sokak),593764,1
219756,,3012. (Sokak),593764,1
429153,,3013. (Sokak),593764,1
208456,,3014. (Sokak),593764,1
420410,,3015. (Sokak),593764,1
429154,,3016. (Sokak),593764,1
208457,,3017. (Sokak),593764,1
208458,,3018. (Sokak),593764,1
208459,,3019. (Sokak),593764,1
420411,,3020. (Sokak),593764,1
420412,,3021. (Sokak),593764,1
208460,,3022. (Sokak),593764,1
208461,,3023. (Sokak),593764,1
420413,,3024. (Sokak),593764,1
304372,,3025. (Sokak),593764,1
304373,,3026. (Sokak),593764,1
219757,,3027. (Sokak),593764,1
281742,,3028. (Sokak),593764,1
429155,,3029. (Sokak),593764,1
429156,,3030. (Sokak),593764,1
429157,,3031. (Sokak),593764,1
429158,,3032. (Sokak),593764,1
429116,,ATABAY (Sokak),593764,1
777059,,ESKİHİSAR (Cadde),593764,1
955174,,ESKİHİSAR FERİBOT YOLU (Cadde),593764,1
429114,,İSKELE (Meydan),593764,1
429115,,MARSHALL (Sokak),593764,1
883745,,REŞAT NURİ GÜNTEKİN (Cadde),593764,1
429113,,SUNGURCA (Küme Evler),593764,1
777060,,ZEKİ ACAR (Cadde),593764,1
266340,,901. (Sokak),50275,1
659703,,901/1. (Sokak),50275,1
266341,,902. (Sokak),50275,1
266342,,902/1. (Sokak),50275,1
659873,,902/2. (Sokak),50275,1
655918,,902/3. (Sokak),50275,1
659586,,902/4. (Sokak),50275,1
446144,,903. (Sokak),50275,1
409515,,903/1. (Sokak),50275,1
266343,,904. (Sokak),50275,1
171180,,904/1. (Sokak),50275,1
666103,,904/2. (Sokak),50275,1
266344,,905. (Sokak),50275,1
266345,,905/1. (Sokak),50275,1
446145,,906. (Sokak),50275,1
161923,,906/1. (Sokak),50275,1
266346,,907. (Sokak),50275,1
163598,,907/1. (Sokak),50275,1
266347,,908. (Sokak),50275,1
446146,,908/1. (Sokak),50275,1
266348,,908/2. (Sokak),50275,1
161971,,908/3. (Sokak),50275,1
266349,,909. (Sokak),50275,1
266350,,910. (Sokak),50275,1
665995,,910/1. (Sokak),50275,1
446147,,911. (Sokak),50275,1
266351,,911/1. (Sokak),50275,1
266352,,912. (Sokak),50275,1
266353,,913. (Sokak),50275,1
666418,,913/1. (Sokak),50275,1
446148,,914. (Sokak),50275,1
660962,,914/1. (Sokak),50275,1
266354,,915. (Sokak),50275,1
266355,,916. (Sokak),50275,1
446149,,917. (Sokak),50275,1
266356,,918. (Sokak),50275,1
266357,,919. (Sokak),50275,1
266358,,920. (Sokak),50275,1
446150,,920/1. (Sokak),50275,1
266359,,921. (Sokak),50275,1
266360,,922. (Sokak),50275,1
446151,,923. (Sokak),50275,1
266361,,924. (Sokak),50275,1
266362,,925. (Sokak),50275,1
266363,,926. (Sokak),50275,1
679951,,926/1. (Sokak),50275,1
446152,,927. (Sokak),50275,1
683933,,927/1. (Sokak),50275,1
683934,,927/2. (Sokak),50275,1
683935,,927/3. (Sokak),50275,1
266364,,928. (Sokak),50275,1
266365,,929. (Sokak),50275,1
266366,,930. (Sokak),50275,1
446153,,931. (Sokak),50275,1
266367,,932. (Sokak),50275,1
266368,,933. (Sokak),50275,1
446154,,934. (Sokak),50275,1
266369,,935. (Sokak),50275,1
266370,,936. (Sokak),50275,1
266371,,937. (Sokak),50275,1
360382,,938. (Sokak),50275,1
446155,,938/1. (Sokak),50275,1
314038760,,938/2. (Sokak),50275,1
